ID,DATE,TIME,TIME_OF_DAY,NETWORK,HEADLINE,SENTIMENT_LABEL,SENTIMENT_SCORE,EMOTION_SADNESS,EMOTION_FEAR,EMOTION_ANGER,EMOTION_DISGUST,EMOTION_JOY,PUTIN,TRUMP,TRUDEAU
300,2017-07-19,11:00:00,Morning,WT,"Sea Change Foundation, Soros support many of same environmental groups ",neutral,0.0,0.132825,0.029604,0.035616,0.096459,0.413284,0,0,0
301,2017-07-19,11:00:00,Morning,WT,Fraudulent voting? Trump’s new Advisory Commission on Election Integrity debuts Wednesday,negative,-0.820612,0.184786,0.139659,0.172092,0.189933,0.320032,0,1,0
302,2017-07-19,11:00:00,Morning,WT,Macron climate pitch to Trump earning skepticism,neutral,0.0,0.119117,0.278393,0.10292,0.192984,0.142154,0,1,0
303,2017-07-19,11:00:00,Morning,WT,White House backs FCC plan to reverse Obama-era ‘net neutrality’ rules,neutral,0.0,0.360573,0.171423,0.07278,0.154607,0.162956,0,0,0
304,2017-07-19,11:00:00,Morning,WT,Blame dishonest Democrats who created Obamacare and lied about it ,negative,-0.938077,0.376189,0.046563,0.490072,0.27775,0.01834,0,0,0
305,2017-07-19,11:00:00,Morning,WT,America hates Hillary — and digs Trump,neutral,0.0,0.310747,0.065021,0.348203,0.368918,0.039288,0,1,0
306,2017-07-19,11:00:00,Morning,WT,California passes cap and trade extension with GOP support,neutral,0.0,0.260435,0.051206,0.231227,0.184829,0.156346,0,0,0
307,2017-07-19,11:00:00,Morning,WT,Manchin’s vulnerability sets up West Virginia’s first competitive GOP primary in modern history,positive,0.447412,0.210646,0.097937,0.151654,0.086399,0.15958,0,0,0
308,2017-07-19,11:00:00,Morning,CBC,Buzz kill? Brian Pallister pushes premiers to delay legalization of pot by 1 year,negative,-0.662332,0.603546,0.06455,0.391388,0.123602,0.004173,0,0,0
309,2017-07-19,11:00:00,Morning,CBC,Finance Minister Bill Morneau proposes tax changes to close loopholes for wealthy,neutral,0.0,0.194673,0.06383,0.107971,0.136226,0.088282,0,0,0
310,2017-07-19,11:00:00,Morning,CBC,"Watch Power & Politics for July 18, 2017",positive,0.596036,0.501142,0.044394,0.112832,0.1756,0.145223,0,0,0
311,2017-07-19,11:00:00,Morning,CBC,Measures protecting Canadian dairy industry under fire at U.S. NAFTA hearing,neutral,0.0,0.165238,0.06392,0.128252,0.355582,0.132746,0,0,0
312,2017-07-19,11:00:00,Morning,CBC,Canadian retailers worry as Trump eyes duty-free threshold increase in NAFTA talks,neutral,0.0,0.107254,0.747533,0.078398,0.118187,0.025007,0,1,0
313,2017-07-19,11:00:00,Morning,CBC,B.C.'s new NDP government sworn into office,negative,-0.515578,0.156932,0.172164,0.304466,0.400937,0.119725,0,0,0
314,2017-07-19,11:00:00,Morning,CBC,Canada's U.S. ambassador says there will be no rush to sign 'bad deal' in new NAFTA,negative,-0.655432,0.65741,0.195383,0.212881,0.140653,0.0171,0,0,0
315,2017-07-19,11:00:00,Morning,CBC,'Come to CRA before we go to you': International deal designed to expose offshore tax cheats,negative,-0.816204,0.138795,0.1167,0.542498,0.210134,0.021552,0,0,0
316,2017-07-19,11:00:00,Morning,CBC,Telecom exec Ian Scott to be next CRTC chair starting September,neutral,0.0,0.157952,0.117371,0.075167,0.068679,0.236827,0,0,0
317,2017-07-19,11:00:00,Morning,CBC,"After Trump's tough talk, NAFTA proposals look more like light reno than demolition",negative,-0.494125,0.658233,0.241549,0.097871,0.012548,0.05769,0,1,0
318,2017-07-19,11:00:00,Morning,CBC,Which premiers are secure and which ones are worried at premiers conference,neutral,0.0,0.210911,0.582292,0.094196,0.084756,0.040597,0,0,0
319,2017-07-19,11:00:00,Morning,CBC,"Trump administration reveals goals ahead of NAFTA talks with Canada, Mexico",neutral,0.0,0.230649,0.150127,0.020018,0.020521,0.477094,0,1,0
320,2017-07-19,11:00:00,Morning,CBC,Indigenous leaders boycott 'segregated' premiers meeting in Edmonton,negative,-0.488461,0.136097,0.051575,0.169073,0.4075,0.188565,0,0,0
321,2017-07-19,11:00:00,Morning,CBC,B.C. government readies for historic transition amid wildfire crisis,negative,-0.643975,0.208818,0.372809,0.181112,0.138248,0.069953,0,0,0
322,2017-07-19,11:00:00,Morning,CBC,'See you there!' Trudeau to march in Halifax Pride parade Saturday,positive,0.434355,0.058989,0.024034,0.065403,0.117006,0.65451,0,0,1
323,2017-07-19,11:00:00,Morning,CBC,Australian senator resigns after learning she's also Canadian,neutral,0.0,0.127931,0.129712,0.224233,0.252067,0.264657,0,0,0
324,2017-07-20,11:00:00,Morning,RT,Trump to end lavish CIA support for ‘moderate’ anti-Assad forces in Syria – reports                                                                    ,neutral,0.0,0.42641,0.123981,0.200277,0.393306,0.010359,0,1,0
325,2017-07-20,11:00:00,Morning,RT,Iraq to buy ‘large batch’ of advanced Russian T-90 tanks – Kremlin                                                                     ,positive,0.730448,0.082644,0.194407,0.054655,0.06623,0.068197,0,0,0
326,2017-07-20,11:00:00,Morning,RT,‘Threat to rule of law’: EU may strip Poland of voting rights over judicial reforms                                                                    ,neutral,0.0,0.140733,0.464259,0.150557,0.415138,0.023603,0,0,0
327,2017-07-20,11:00:00,Morning,RT,Tobacco industry hampers global strategy to stop smoking epidemic – WHO                                                                    ,negative,-0.690492,0.290146,0.289809,0.215808,0.257737,0.033624,0,0,0
328,2017-07-20,11:00:00,Morning,RT,Italy fumes as The Sun brands Naples one of world’s 10 most dangerous cities                                                                    ,negative,-0.532369,0.173374,0.115168,0.620212,0.038473,0.167648,0,0,0
329,2017-07-20,11:00:00,Morning,WT,John McCain diagnosed with brain cancer,negative,-0.743345,0.700574,0.184545,0.058367,0.148083,0.004968,0,0,0
330,2017-07-20,11:00:00,Morning,WT,"Trump Jr., Manafort, Kushner to testify before lawmakers next week",negative,-0.355524,0.02682,0.115682,0.041353,0.096366,0.126898,0,0,0
331,2017-07-20,11:00:00,Morning,WT,"Trump: Sessions should have told me about recusal, ‘I would have picked somebody else’",negative,-0.502006,0.292399,0.13593,0.362904,0.165145,0.059541,0,1,0
332,2017-07-20,11:00:00,Morning,CBC,"Andrew Scheer to name Lisa Raitt deputy leader, announce 'gender diverse' House leadership team Thursday",neutral,0.0,0.050262,0.083626,0.08048,0.080787,0.156196,0,0,0
333,2017-07-20,11:00:00,Morning,CBC,NAFTA talks: Trump administration announces Aug. 16 start date in D.C.,neutral,0.0,0.236808,0.073528,0.102368,0.103356,0.185719,0,1,0
334,2017-07-20,11:00:00,Morning,CBC,"Watch Power & Politics for July 19, 2017",neutral,0.0,0.501142,0.044394,0.112832,0.1756,0.145223,0,0,0
335,2017-07-20,11:00:00,Morning,CBC,Health trouble brought on by mould exposure ends sailor's career,neutral,0.0,0.180829,0.139996,0.181365,0.086777,0.425415,0,0,0
336,2017-07-20,11:00:00,Morning,CBC,Ottawa hires consultants to advise on airport sell-offs,neutral,0.0,0.033459,0.040474,0.111738,0.055638,0.009949,0,0,0
337,2017-07-20,11:00:00,Morning,CBC,"Government inaction to blame for unequal access to criminal pardons, lawyers claim",negative,-0.915273,0.285406,0.04427,0.323019,0.543489,0.001586,0,0,0
338,2017-07-20,11:00:00,Morning,CBC,Buzz kill? Brian Pallister pushes premiers to delay legalization of pot by 1 year,negative,-0.662332,0.603546,0.06455,0.391388,0.123602,0.004173,0,0,0
339,2017-07-20,11:00:00,Morning,CBC,Finance Minister Bill Morneau proposes tax changes to close loopholes for wealthy,neutral,0.0,0.194673,0.06383,0.107971,0.136226,0.088282,0,0,0
340,2017-07-20,11:00:00,Morning,CBC,"Watch Power & Politics for July 18, 2017",positive,0.596036,0.501142,0.044394,0.112832,0.1756,0.145223,0,0,0
341,2017-07-20,11:00:00,Morning,CBC,Measures protecting Canadian dairy industry under fire at U.S. NAFTA hearing,neutral,0.0,0.165238,0.06392,0.128252,0.355582,0.132746,0,0,0
342,2017-07-20,11:00:00,Morning,CBC,Canadian retailers worry as Trump eyes duty-free threshold increase in NAFTA talks,neutral,0.0,0.107254,0.747533,0.078398,0.118187,0.025007,0,1,0
343,2017-07-20,11:00:00,Morning,CBC,"'Reconciliation in action': Quebec Cree leaders sign governance, funding agreement with Ottawa",neutral,0.0,0.100649,0.081265,0.098493,0.223787,0.105118,0,0,0
344,2017-07-20,11:00:00,Morning,CBC,B.C.'s new NDP government sworn into office,negative,-0.515578,0.156932,0.172164,0.304466,0.400937,0.119725,0,0,0
345,2017-07-20,11:00:00,Morning,CBC,Canada's U.S. ambassador says there will be no rush to sign 'bad deal' in new NAFTA,negative,-0.655432,0.65741,0.195383,0.212881,0.140653,0.0171,0,0,0
346,2017-07-20,11:00:00,Morning,CBC,'Come to CRA before we go to you': International deal designed to expose offshore tax cheats,negative,-0.816204,0.138795,0.1167,0.542498,0.210134,0.021552,0,0,0
347,2017-07-20,11:00:00,Morning,CBC,Telecom exec Ian Scott to be next CRTC chair starting September,neutral,0.0,0.157952,0.117371,0.075167,0.068679,0.236827,0,0,0
348,2017-07-21,11:00:01,Morning,RT,‘Russians find any place they can make our lives more difficult’ – CIA chief                                                                    ,negative,-0.299021,0.246222,0.473805,0.104977,0.081092,0.273964,0,0,0
349,2017-07-21,11:00:01,Morning,RT,"US ‘global strike’ concept a direct threat, nuclear arms are good deterrent – Russian naval doctrine                                                                    ",neutral,0.0,0.087418,0.910162,0.056964,0.049919,0.035825,0,0,0
350,2017-07-21,11:00:01,Morning,RT,"‘I’m scared & shocked’: Eyewitness of Aegean earthquake reveals dramatic aftermath (PHOTOS, VIDEOS)                                                                    ",negative,-0.591427,0.130854,0.746254,0.033129,0.079753,0.085988,0,0,0
351,2017-07-21,11:00:01,Morning,RT,‘Dogs eating bodies’: Witnesses recall the horrors of US-led liberation of Raqqa                                                                    ,negative,-0.466399,0.214669,0.53449,0.045048,0.419328,0.010717,0,0,0
352,2017-07-21,11:00:01,Morning,RT,'Everything will collapse': German courts ‘overwhelmed’ by asylum seeker claims                                                                    ,negative,-0.639542,0.261228,0.162316,0.17506,0.132161,0.050718,0,0,0
353,2017-07-21,11:00:01,Morning,WT,FBI relies on discredited dossier in Russia investigation,negative,-0.546289,0.235329,0.104714,0.157561,0.22847,0.073006,0,0,0
354,2017-07-21,11:00:01,Morning,WT,White House says Trump still backs Sessions as attorney general,neutral,0.0,0.373336,0.293143,0.309915,0.102674,0.136073,0,1,0
355,2017-07-21,11:00:01,Morning,WT,"Senate confirms John Bush, Trump’s 6th Circuit Court pick",neutral,0.0,0.157872,0.199725,0.0578,0.271914,0.087972,0,1,0
356,2017-07-21,11:00:01,Morning,WT,"With longer odds, Senate Republicans forge ahead with Obamacare repeal plans",negative,-0.352135,0.224379,0.055865,0.2863,0.469749,0.040697,0,0,0
357,2017-07-21,11:00:01,Morning,WT,John McCain tweets he’ll ‘be back soon’ to Senate after brain cancer diagnosis ,negative,-0.637716,0.450867,0.375366,0.093305,0.327745,0.051454,0,0,0
358,2017-07-21,11:00:01,Morning,WT,Trump supporters fear Mueller’s peek into business dealings will be fatal blow,negative,-0.714798,0.0777,0.867567,0.032919,0.12976,0.028334,0,1,0
359,2017-07-21,11:00:01,Morning,WT,DeVos urges state legislators to take on foes of campus free speech,negative,-0.375059,0.21414,0.261204,0.197953,0.192077,0.091115,0,0,0
360,2017-07-21,11:00:01,Morning,WT,Broadcasters undermine Trump with an ‘Iron Curtain’ of hostile Russia news,negative,-0.640714,0.18063,0.359624,0.211557,0.145857,0.118387,0,1,0
361,2017-07-21,11:00:01,Morning,WT,"Trump axes 860 Obama regulations, 179 from ‘secret’ list",neutral,0.0,0.166335,0.059204,0.042006,0.040973,0.502597,0,1,0
362,2017-07-21,11:00:01,Morning,WT,Steve King says firing Sessions would be a mistake for Trump ,negative,-0.345364,0.605094,0.111088,0.354835,0.094665,0.066135,0,1,0
363,2017-07-21,11:00:01,Morning,WT,Trump remains mum on next step of Middle East war plan,neutral,0.0,0.283832,0.263555,0.269069,0.180999,0.069068,0,1,0
364,2017-07-21,11:00:01,Morning,WT,CBO score for revised GOP health plan shows minimal change; 22 million would still be uninsured,negative,-0.653906,0.301181,0.212845,0.031499,0.081166,0.426913,0,0,0
365,2017-07-21,11:00:01,Morning,WT,Republican senators must embrace boldness to win health care fight,neutral,0.0,0.097879,0.010922,0.106066,0.254148,0.610408,0,0,0
366,2017-07-21,11:00:01,Morning,WT,Members of Congress join protests of Chinese Falun Gong persecution,negative,-0.306733,0.140009,0.138917,0.504374,0.285918,0.105595,0,0,0
367,2017-07-21,11:00:01,Morning,WT,"Glioblastoma: Rare, deadly and incurable brain cancer",negative,-0.889985,0.574115,0.271492,0.076858,0.055649,0.189417,0,0,0
368,2017-07-21,11:00:01,Morning,CBC,"Supreme Court building to get $1B rehab in 2023, well after systems risk failure",neutral,0.0,0.362541,0.567314,0.038733,0.057308,0.072105,0,0,0
369,2017-07-21,11:00:01,Morning,CBC,"Watch Power & Politics for July 20, 2017",positive,0.537161,0.340674,0.064217,0.124518,0.148697,0.198403,0,0,0
370,2017-07-21,11:00:01,Morning,CBC,Ship that may have sunk admiral's career to be unveiled in Quebec,neutral,0.0,0.258821,0.211206,0.276297,0.149155,0.074223,0,0,0
371,2017-07-21,11:00:01,Morning,CBC,Kelly Knight Craft promises as U.S. ambassador to further Canada relationship,neutral,0.0,0.318507,0.064629,0.042059,0.102993,0.421433,0,0,0
372,2017-07-21,11:00:01,Morning,CBC,The Pollcast: What the Wildrose-PC merger vote means for Alberta politics,neutral,0.0,0.274745,0.020316,0.231736,0.383589,0.090125,0,0,0
373,2017-07-21,11:00:01,Morning,CBC,"Far-right Quebec group linked to vote against Muslim cemetery, says writer",neutral,0.0,0.138848,0.026485,0.270952,0.470773,0.279438,0,0,0
374,2017-07-21,11:00:01,Morning,CBC,"Andrew Scheer names Lisa Raitt deputy leader, announces 'gender diverse' House leadership team",neutral,0.0,0.04182,0.067621,0.087095,0.155908,0.051563,0,0,0
375,2017-07-21,11:00:01,Morning,CBC,Julie Payette's vetting for governor general questioned amid 'disquieting' revelations,neutral,0.0,0.396841,0.122191,0.053341,0.218727,0.178324,0,0,0
376,2017-07-21,11:00:01,Morning,CBC,Canada's high court to hear B.C. appeal in battle against big tobacco,negative,-0.624822,0.339027,0.247459,0.167842,0.138141,0.069112,0,0,0
377,2017-07-21,11:00:01,Morning,CBC,Midweek podcast: Morneau closing the loop and B.C. (finally) gets a premier,neutral,0.0,0.235282,0.021418,0.035052,0.003306,0.681425,0,0,0
378,2017-07-21,11:00:01,Morning,CBC,Trump's 'influential' pick for ambassador to Canada faces Senate hearing,neutral,0.0,0.212179,0.141786,0.09575,0.412352,0.05467,0,1,0
379,2017-07-21,11:00:01,Morning,CBC,Deadline for decision on Canada Post home delivery missed as Liberals ponder way forward,negative,-0.817591,0.508887,0.229576,0.124814,0.111426,0.040041,0,0,0
380,2017-07-21,11:00:01,Morning,CBC,Trudeau's silence on Payette's expunged assault charge shows double standard: Robyn Urback,negative,-0.587314,0.222958,0.126404,0.322813,0.549017,0.02306,0,0,1
381,2017-07-21,11:00:01,Morning,CBC,Premiers ask for pot legalization delay if federal government can't resolve key concerns,negative,-0.765299,0.410533,0.100775,0.131522,0.045502,0.036938,0,0,0
382,2017-07-21,11:00:01,Morning,CBC,NAFTA talks: Trump administration announces Aug. 16 start date in D.C.,neutral,0.0,0.164615,0.059925,0.106117,0.124827,0.280334,0,1,0
383,2017-07-21,11:00:01,Morning,CBC,Governor General breaches royal protocol by touching Queen to avoid her stumbling on 'slippy' carpet,negative,-0.320181,0.131137,0.174993,0.211012,0.220224,0.199799,0,0,0
384,2017-07-22,11:00:01,Morning,RT,'Illegitimate coalition' must pay for destroying Syria – Damascus to UN                                                                    ,negative,-0.660032,0.251829,0.136185,0.645524,0.270273,0.003782,0,0,0
385,2017-07-22,11:00:01,Morning,RT,"US contributed to ISIS creation, now tries to claim victory over it – Iraqi VP talks tough                                                                    ",neutral,0.0,0.431424,0.113792,0.127521,0.101452,0.013461,0,0,0
386,2017-07-22,11:00:01,Morning,RT,Polish Senate approves controversial Supreme Court reform bill                                                                    ,neutral,0.0,0.132773,0.116278,0.153334,0.196739,0.037165,0,0,0
387,2017-07-22,11:00:01,Morning,RT,"German media failed to objectively report refugee crisis, sided with govt agenda – study                                                                    ",negative,-0.670665,0.625245,0.154946,0.125173,0.426319,0.001104,0,0,0
388,2017-07-22,11:00:01,Morning,RT,US special operations chief confirms end of CIA support for anti-Assad forces in Syria                                                                    ,neutral,0.0,0.21383,0.269909,0.316322,0.431672,0.046153,0,0,0
389,2017-07-22,11:00:01,Morning,WT,Senate ref flags key parts of GOP health bill plan,neutral,0.0,0.049776,0.049225,0.10195,0.072737,0.015093,0,0,0
390,2017-07-22,11:00:01,Morning,WT,Sarah Huckabee Sanders promoted to White House press secretary,neutral,0.0,0.088791,0.190019,0.136287,0.497048,0.184213,0,0,0
391,2017-07-22,11:00:01,Morning,WT,Anthony Scaramucci meets the press; Sarah Huckabee Sanders promoted,neutral,0.0,0.04726,0.090208,0.122957,0.465845,0.307358,0,0,0
392,2017-07-22,11:00:01,Morning,WT,AFT’s Randi Weingarten blasts school-choice reforms as ‘polite cousins of segregation’,neutral,0.0,0.151137,0.06077,0.115003,0.090803,0.616011,0,0,0
393,2017-07-22,11:00:01,Morning,WT,Trump’s new White House communications chief has voiced support for gun control,neutral,0.0,0.274591,0.390536,0.197685,0.113297,0.190278,0,1,0
394,2017-07-22,11:00:01,Morning,WT,"Preet Bharara, ousted federal prosecutor, blasts Trump over Mueller probe reports",neutral,0.0,0.421521,0.029349,0.095337,0.057406,0.182893,0,1,0
395,2017-07-22,11:00:01,Morning,WT,VP Pence implores senators to ‘step up’ on health care bill,neutral,0.0,0.056608,0.03141,0.054854,0.073624,0.092852,0,0,0
396,2017-07-22,11:00:01,Morning,WT,"Sean Spicer resigns as White House press secretary, calls Scaramucci hire a mistake",negative,-0.315773,0.287068,0.316251,0.399922,0.157411,0.032668,0,0,0
397,2017-07-22,11:00:01,Morning,WT,"Trump to order major review of defense industrial base, improved military readiness",neutral,0.0,0.360658,0.154995,0.020043,0.095699,0.082008,0,1,0
398,2017-07-22,11:00:01,Morning,WT,Former CBO directors defend agency’s integrity ,neutral,0.0,0.211289,0.043455,0.225408,0.300864,0.128922,0,0,0
399,2017-07-22,11:00:01,Morning,WT,Trump’s legal team making major changes: Reports,neutral,0.0,0.083641,0.065887,0.105373,0.060375,0.110578,0,1,0
400,2017-07-22,11:00:01,Morning,WT,Ted Cruz says Senate is close to passing a health care bill,positive,0.452146,0.409329,0.057421,0.158609,0.235602,0.158298,0,0,0
401,2017-07-22,11:00:01,Morning,WT,Kellyanne Conway: It’s time for Congress to ‘do its job’ on health care,positive,0.696643,0.224614,0.038903,0.107245,0.059624,0.483579,0,0,0
402,2017-07-22,11:00:01,Morning,WT,"Sergey Lavrov suggests there may have been more meetings between Trump, Putin: Report",neutral,0.0,0.125291,0.087039,0.04313,0.021783,0.170024,1,1,0
403,2017-07-22,11:00:01,Morning,WT,Richard Blumenthal: Trump possibly obstructing justice with Mueller case,neutral,0.0,0.457075,0.019085,0.131793,0.078845,0.11107,0,1,0
404,2017-07-22,11:00:01,Morning,CBC,"Watch Power & Politics for July 21, 2017",positive,0.524067,0.340674,0.064217,0.124518,0.148697,0.198403,0,0,0
405,2017-07-22,11:00:01,Morning,CBC,Khadr's war crimes appeal could hinge on bin Laden propagandist's case,negative,-0.927592,0.341089,0.094213,0.225743,0.440834,0.050466,0,0,0
406,2017-07-22,11:00:01,Morning,CBC,Scheer says anti-Khadr campaign in U.S. media is fair game as NDP cry hypocrisy,neutral,0.0,0.704247,0.084772,0.113646,0.379756,0.016175,0,0,0
407,2017-07-22,11:00:01,Morning,CBC,"Pierre Poilievre's golf shirt a faux pas, elections watchdog rules",positive,0.436391,,,,,,0,0,0
408,2017-07-22,11:00:01,Morning,CBC,'These are our children': Sexual abuse and suicide rate among Indigenous youth,negative,-0.60087,0.666159,0.105401,0.157855,0.302244,0.007464,0,0,0
409,2017-07-22,11:00:01,Morning,CBC,Judicial watchdog finds no problem with judges attending sponsored cocktail parties,neutral,0.0,0.265863,0.05113,0.163771,0.097352,0.340228,0,0,0
410,2017-07-22,11:00:01,Morning,CBC,Trudeau defends his choice for governor general amid revelations about her past,negative,-0.430983,0.29668,0.102646,0.143447,0.288097,0.213951,0,0,1
411,2017-07-22,11:00:01,Morning,CBC,"Watch Power & Politics for July 20, 2017",positive,0.537161,0.340674,0.064217,0.124518,0.148697,0.198403,0,0,0
412,2017-07-22,11:00:01,Morning,CBC,Progressive Conservatives begin voting on proposed unity merger with Wildrose,neutral,0.0,0.154442,0.167875,0.18708,0.294974,0.274371,0,0,0
413,2017-07-22,11:00:01,Morning,CBC,The Pollcast: What the Wildrose-PC merger vote means for Alberta politics,neutral,0.0,0.274745,0.020316,0.231736,0.383589,0.090125,0,0,0
414,2017-07-22,11:00:01,Morning,CBC,"Anger makes people more economically conservative, research suggests",negative,-0.544451,0.20598,0.253195,0.361163,0.225286,0.16026,0,0,0
415,2017-07-22,11:00:01,Morning,CBC,"Supreme Court building to get $1B rehab in 2023, well after systems risk failure",neutral,0.0,0.362541,0.567314,0.038733,0.057308,0.072105,0,0,0
416,2017-07-22,11:00:01,Morning,CBC,Ship that may have sunk admiral's career to be unveiled in Quebec,neutral,0.0,0.258821,0.211206,0.276297,0.149155,0.074223,0,0,0
417,2017-07-22,11:00:01,Morning,CBC,Kelly Knight Craft promises as U.S. ambassador to further Canada relationship,neutral,0.0,0.318507,0.064629,0.042059,0.102993,0.421433,0,0,0
418,2017-07-22,11:00:01,Morning,CBC,"Far-right Quebec group linked to vote against Muslim cemetery, says writer",neutral,0.0,0.138848,0.026485,0.270952,0.470773,0.279438,0,0,0
419,2017-07-22,11:00:01,Morning,CBC,"Andrew Scheer names Lisa Raitt deputy leader, announces 'gender diverse' House leadership team",neutral,0.0,0.04182,0.067621,0.087095,0.155908,0.051563,0,0,0
420,2017-07-23,11:00:01,Morning,RT,Russia is no longer America's 'single' biggest threat – top US general                                                                    ,negative,-0.631088,0.188977,0.816807,0.042162,0.095883,0.04484,0,0,0
421,2017-07-23,11:00:01,Morning,RT,Rocket launched from Gaza Strip – Israeli military                                                                    ,neutral,0.0,0.462785,0.124685,0.069402,0.330528,0.141775,0,0,0
422,2017-07-23,11:00:01,Morning,RT,"'We’re bad day away from Russians asking, ‘Why are you still in Syria?’ – top US commander                                                                    ",neutral,0.0,0.519887,0.508724,0.138634,0.121035,0.016951,0,0,0
423,2017-07-23,11:00:01,Morning,RT,"EU concerned over US bill on Russia sanctions, warns of ‘unintended consequences’                                                                     ",neutral,0.0,0.146506,0.440041,0.452291,0.096083,0.014697,0,0,0
424,2017-07-23,11:00:01,Morning,RT,"Israeli police clash with Palestinians in Jerusalem, RT Arabic reporter caught in violence (VIDEO)                                                                    ",negative,-0.505608,0.394821,0.246561,0.261033,0.388061,0.053977,0,0,0
425,2017-07-23,11:00:01,Morning,WT,New Trump communications director says he’ll delete old tweets to avoid ‘distraction’,negative,-0.620619,0.619836,0.169837,0.234789,0.200632,0.034182,0,1,0
426,2017-07-23,11:00:01,Morning,WT,"Sen. Gardner stays cool as pro-Obamacare activists target him with sit-ins, shout-downs",neutral,0.0,0.143639,0.289119,0.254451,0.221453,0.199189,0,0,0
427,2017-07-23,11:00:01,Morning,WT,Congress strikes deal to stiffen Russia sanctions; Trump questions boost bill,neutral,0.0,0.108767,0.116927,0.292749,0.253957,0.143244,0,1,0
428,2017-07-23,11:00:01,Morning,WT,Trump tweets ‘the U.S. President has the complete power to pardon’,positive,0.436383,0.131341,0.035175,0.143701,0.280548,0.337102,0,1,0
429,2017-07-23,11:00:01,Morning,WT,Boss of firm behind anti-Trump dossier to plead the Fifth at congressional hearing,negative,-0.651379,0.135338,0.191962,0.252246,0.275273,0.262374,0,1,0
430,2017-07-23,11:00:01,Morning,WT,Senate ref flags key parts of GOP health bill plan,neutral,0.0,0.049776,0.049225,0.10195,0.072737,0.015093,0,0,0
431,2017-07-23,11:00:01,Morning,WT,Sarah Huckabee Sanders promoted to White House press secretary,neutral,0.0,0.088791,0.190019,0.136287,0.497048,0.184213,0,0,0
432,2017-07-23,11:00:01,Morning,WT,Anthony Scaramucci meets the press; Sarah Huckabee Sanders promoted,neutral,0.0,0.04726,0.090208,0.122957,0.465845,0.307358,0,0,0
433,2017-07-23,11:00:01,Morning,WT,AFT’s Randi Weingarten blasts school-choice reforms as ‘polite cousins of segregation’,neutral,0.0,0.151137,0.06077,0.115003,0.090803,0.616011,0,0,0
434,2017-07-23,11:00:01,Morning,WT,Trump’s new White House communications chief has voiced support for gun control,neutral,0.0,0.274591,0.390536,0.197685,0.113297,0.190278,0,1,0
435,2017-07-23,11:00:01,Morning,WT,"Preet Bharara, ousted federal prosecutor, blasts Trump over Mueller probe reports",neutral,0.0,0.421521,0.029349,0.095337,0.057406,0.182893,0,1,0
436,2017-07-23,11:00:01,Morning,WT,VP Pence implores senators to ‘step up’ on health care bill,neutral,0.0,0.056608,0.03141,0.054854,0.073624,0.092852,0,0,0
437,2017-07-23,11:00:01,Morning,WT,"Sean Spicer resigns as White House press secretary, calls Scaramucci hire a mistake",negative,-0.315773,0.287068,0.316251,0.399922,0.157411,0.032668,0,0,0
438,2017-07-23,11:00:01,Morning,WT,"Trump to order major review of defense industrial base, improved military readiness",neutral,0.0,0.360658,0.154995,0.020043,0.095699,0.082008,0,1,0
439,2017-07-23,11:00:01,Morning,WT,Former CBO directors defend agency’s integrity ,neutral,0.0,0.211289,0.043455,0.225408,0.300864,0.128922,0,0,0
440,2017-07-23,11:00:01,Morning,CBC,Thousands free to return home as some B.C. wildfire evacuation orders downgraded,negative,-0.6572,0.233083,0.062109,0.104154,0.056573,0.159121,0,0,0
441,2017-07-23,11:00:01,Morning,CBC,Illegal border crossings by asylum seekers decline in Manitoba but spike in Quebec,negative,-0.744114,0.193741,0.131668,0.231238,0.155623,0.141579,0,0,0
442,2017-07-23,11:00:01,Morning,CBC,"In historic 1st, transgender inmate wins transfer to women's prison",neutral,0.0,0.275068,0.050379,0.171689,0.331787,0.187426,0,0,0
443,2017-07-23,11:00:01,Morning,CBC,Many Indigenous families not applying for Canada child benefit: documents,neutral,0.0,0.05856,0.049126,0.019824,0.133929,0.224482,0,0,0
444,2017-07-23,11:00:01,Morning,CBC,"Watch Power & Politics for July 21, 2017",positive,0.524067,0.340674,0.064217,0.124518,0.148697,0.198403,0,0,0
445,2017-07-23,11:00:01,Morning,CBC,Khadr's war crimes appeal could hinge on bin Laden propagandist's case,negative,-0.927592,0.341089,0.094213,0.225743,0.440834,0.050466,0,0,0
446,2017-07-23,11:00:01,Morning,CBC,Scheer says anti-Khadr campaign in U.S. media is fair game as NDP cry hypocrisy,neutral,0.0,0.704247,0.084772,0.113646,0.379756,0.016175,0,0,0
447,2017-07-23,11:00:01,Morning,CBC,"Pierre Poilievre's golf shirt a faux pas, elections watchdog rules",positive,0.436391,,,,,,0,0,0
448,2017-07-23,11:00:01,Morning,CBC,'These are our children': Sexual abuse and suicide rate among Indigenous youth,negative,-0.60087,0.666159,0.105401,0.157855,0.302244,0.007464,0,0,0
449,2017-07-23,11:00:01,Morning,CBC,Judicial watchdog finds no problem with judges attending sponsored cocktail parties,neutral,0.0,0.265863,0.05113,0.163771,0.097352,0.340228,0,0,0
450,2017-07-23,11:00:01,Morning,CBC,Trudeau defends his choice for governor general amid revelations about her past,negative,-0.430983,0.29668,0.102646,0.143447,0.288097,0.213951,0,0,1
451,2017-07-23,11:00:01,Morning,CBC,"Watch Power & Politics for July 20, 2017",positive,0.537161,0.340674,0.064217,0.124518,0.148697,0.198403,0,0,0
